"sample_reason","scenario_set_name","scenario_name","population_id","application_seq","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","utilization_rate","tradeline_count","months_since_oldest_trade","recent_inquiry_count","delinquency_count_12m","major_derogatory_flag","bankruptcy_flag","requested_amount","apr_proxy","loan_term_months","monthly_payment_proxy","payment_to_income_ratio","amount_to_income_ratio","estimated_pd","estimated_lgd","expected_loss_amount"
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,5588,APP-00005588,CUST-00005588,2025-02-20,REVOLVING_LINE,PRIME,707,110900.45,0.2237,0.2578,14,118,4,0,false,false,29316.35,0.220917,,856.18,0.092643,0.264348,0.033622,0.850000,837.82
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,7335,APP-00007335,CUST-00007335,2025-11-22,REVOLVING_LINE,PRIME,732,191012.95,0.2946,0.2774,8,120,0,0,false,false,30000.00,0.227433,,884.29,0.055554,0.157057,0.028454,0.850000,725.58
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,11251,APP-00011251,CUST-00011251,2025-06-01,REVOLVING_LINE,PRIME,753,111115.19,0.3379,0.3146,7,209,1,0,false,false,2894.71,0.219011,,84.31,0.009105,0.026051,0.030157,0.850000,74.20
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,21398,APP-00021398,CUST-00021398,2025-01-15,REVOLVING_LINE,PRIME,731,81524.91,0.3272,0.0984,11,219,1,0,false,false,12722.41,0.219065,,370.57,0.054546,0.156055,0.026399,0.850000,285.48
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,21427,APP-00021427,CUST-00021427,2025-07-02,REVOLVING_LINE,PRIME,715,79876.62,0.3161,0.2727,11,181,0,0,false,false,28830.92,0.223281,,844.84,0.126922,0.360943,0.032896,0.850000,806.16
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,22601,APP-00022601,CUST-00022601,2025-11-20,REVOLVING_LINE,PRIME,727,145324.32,0.4265,0.2666,10,71,0,0,false,false,20530.05,0.221134,,599.76,0.049525,0.141271,0.030341,0.850000,529.47
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,23863,APP-00023863,CUST-00023863,2025-03-19,REVOLVING_LINE,PRIME,743,54077.33,0.3719,0.2278,7,95,4,0,false,false,14781.00,0.225510,,434.51,0.096420,0.273331,0.036361,0.850000,456.83
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,24686,APP-00024686,CUST-00024686,2025-02-22,REVOLVING_LINE,PRIME,737,146895.60,0.3755,0.2284,15,37,3,0,false,false,19478.38,0.222347,,570.02,0.046565,0.132600,0.033465,0.850000,554.07
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,28126,APP-00028126,CUST-00028126,2025-04-03,REVOLVING_LINE,PRIME,750,95724.33,0.4286,0.2503,9,46,4,0,false,false,14903.36,0.225306,,437.98,0.054905,0.155690,0.037301,0.850000,472.52
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,28225,APP-00028225,CUST-00028225,2025-03-20,REVOLVING_LINE,PRIME,733,110441.73,0.4260,0.3912,5,37,0,0,false,false,19765.91,0.223280,,579.21,0.062934,0.178971,0.039183,0.850000,658.31
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,33161,APP-00033161,CUST-00033161,2025-12-29,REVOLVING_LINE,PRIME,705,97848.62,0.4507,0.1885,7,123,4,0,false,false,12522.59,0.209764,,359.90,0.044138,0.127979,0.038390,0.850000,408.63
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,41181,APP-00041181,CUST-00041181,2025-03-25,REVOLVING_LINE,PRIME,724,148720.50,0.2200,0.3528,14,156,4,0,false,false,9801.49,0.212817,,282.94,0.022830,0.065905,0.034849,0.850000,290.34
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,44094,APP-00044094,CUST-00044094,2025-01-25,REVOLVING_LINE,PRIME,737,153118.73,0.3751,0.1364,9,79,2,0,false,false,30000.00,0.230682,,888.35,0.069620,0.195926,0.033021,0.850000,842.04
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,45978,APP-00045978,CUST-00045978,2025-09-27,REVOLVING_LINE,PRIME,700,92915.85,0.2529,0.2763,12,113,2,0,false,false,8373.87,0.204677,,238.89,0.030852,0.090123,0.028412,0.850000,202.23
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,47020,APP-00047020,CUST-00047020,2025-08-06,REVOLVING_LINE,PRIME,722,150395.21,0.2722,0.4013,13,157,0,0,false,false,7325.93,0.210952,,210.91,0.016828,0.048711,0.030928,0.850000,192.59
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,48487,APP-00048487,CUST-00048487,2025-01-24,REVOLVING_LINE,PRIME,711,179160.40,0.4056,0.2291,6,178,0,0,false,false,23033.25,0.214610,,666.63,0.044650,0.128562,0.029928,0.850000,585.94
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,1320,APP-00001320,CUST-00001320,2025-01-15,REVOLVING_LINE,SUBPRIME,638,73704.34,0.3486,0.6551,9,15,4,2,true,false,7624.03,0.293610,,245.75,0.040011,0.103441,0.426333,0.850000,2762.82
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,2613,APP-00002613,CUST-00002613,2025-07-12,REVOLVING_LINE,SUBPRIME,589,97725.22,0.5499,0.6401,7,13,6,1,false,false,7903.25,0.261062,,244.03,0.029965,0.080872,0.331819,0.850000,2229.08
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,3816,APP-00003816,CUST-00003816,2025-11-01,REVOLVING_LINE,SUBPRIME,637,132881.43,0.4447,0.5917,6,109,5,3,false,false,21998.08,0.301599,,716.40,0.064695,0.165547,0.374465,0.850000,7001.88
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,4365,APP-00004365,CUST-00004365,2025-10-01,REVOLVING_LINE,SUBPRIME,635,91157.36,0.4368,0.4325,3,98,5,1,false,false,7536.06,0.291559,,242.27,0.031893,0.082671,0.252355,0.850000,1616.50
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,5754,APP-00005754,CUST-00005754,2025-07-15,REVOLVING_LINE,SUBPRIME,620,117929.34,0.3566,0.3172,9,101,6,0,false,false,25960.71,0.290691,,833.65,0.084829,0.220138,0.228568,0.850000,5043.72
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,6645,APP-00006645,CUST-00006645,2025-05-21,REVOLVING_LINE,SUBPRIME,587,64647.89,0.4678,0.4710,4,104,5,0,false,false,8889.75,0.260411,,274.25,0.050907,0.137510,0.249954,0.850000,1888.72
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,9749,APP-00009749,CUST-00009749,2025-12-02,REVOLVING_LINE,SUBPRIME,594,138079.12,0.7000,0.5603,7,32,4,1,false,false,7480.16,0.263419,,231.70,0.020136,0.054173,0.338688,0.850000,2153.42
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,11651,APP-00011651,CUST-00011651,2025-03-26,REVOLVING_LINE,SUBPRIME,587,81140.74,0.3718,0.6223,16,151,6,2,false,false,14123.20,0.263785,,437.69,0.064730,0.174058,0.352778,0.850000,4235.00
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,20671,APP-00020671,CUST-00020671,2025-02-27,REVOLVING_LINE,SUBPRIME,634,125930.12,0.3226,0.4006,3,145,5,3,false,false,28109.08,0.301590,,915.41,0.087230,0.223212,0.339160,0.850000,8103.45
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,22994,APP-00022994,CUST-00022994,2025-05-03,REVOLVING_LINE,SUBPRIME,591,32987.32,0.5471,0.4725,3,145,0,0,false,false,18764.55,0.271929,,587.90,0.213864,0.568841,0.323008,0.850000,5151.93
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,26705,APP-00026705,CUST-00026705,2025-07-10,REVOLVING_LINE,SUBPRIME,638,128815.98,0.4750,0.7299,10,116,2,0,false,false,4359.59,0.290773,,140.01,0.013043,0.033844,0.232937,0.850000,863.18
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,28991,APP-00028991,CUST-00028991,2025-08-16,REVOLVING_LINE,SUBPRIME,621,84294.17,0.3759,0.4722,8,135,3,3,false,false,8705.47,0.283185,,276.83,0.039409,0.103275,0.325368,0.850000,2407.61
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,29963,APP-00029963,CUST-00029963,2025-08-24,REVOLVING_LINE,SUBPRIME,629,99178.25,0.5440,0.6799,10,147,1,1,false,false,10178.66,0.288967,,326.13,0.039460,0.102630,0.288000,0.850000,2491.74
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,35782,APP-00035782,CUST-00035782,2025-06-11,REVOLVING_LINE,SUBPRIME,625,62061.81,0.5446,0.6611,7,53,1,0,false,false,26551.63,0.300118,,863.06,0.166878,0.427826,0.319546,0.850000,7211.80
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,36809,APP-00036809,CUST-00036809,2025-02-06,REVOLVING_LINE,SUBPRIME,585,83685.82,0.4374,0.5471,9,99,3,3,false,false,1207.15,0.253960,,36.92,0.005294,0.014425,0.344444,0.850000,353.43
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,38382,APP-00038382,CUST-00038382,2025-09-30,REVOLVING_LINE,SUBPRIME,627,54889.82,0.4979,0.7193,8,33,2,0,false,false,10006.62,0.287520,,320.01,0.069961,0.182304,0.269037,0.850000,2288.33
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,40343,APP-00040343,CUST-00040343,2025-07-30,REVOLVING_LINE,SUBPRIME,637,84437.91,0.5155,0.5125,8,61,2,0,false,false,16390.19,0.299129,,532.09,0.075619,0.194109,0.256478,0.850000,3573.16
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,42775,APP-00042775,CUST-00042775,2025-10-06,REVOLVING_LINE,SUBPRIME,612,135184.22,0.4457,0.6563,4,77,1,0,false,false,22629.82,0.283414,,719.83,0.063898,0.167400,0.223704,0.850000,4303.02
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,45015,APP-00045015,CUST-00045015,2025-05-03,REVOLVING_LINE,SUBPRIME,599,65850.47,0.5191,0.7125,8,31,1,2,false,false,13616.51,0.271627,,426.44,0.077711,0.206779,0.345406,0.850000,3997.74
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,46033,APP-00046033,CUST-00046033,2025-11-13,REVOLVING_LINE,SUBPRIME,580,87121.93,0.3620,0.5906,3,35,2,1,true,false,14678.10,0.258627,,451.74,0.062222,0.168478,0.397386,0.850000,4957.94
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,3246,APP-00003246,CUST-00003246,2025-05-03,REVOLVING_LINE,SUPER_PRIME,794,147599.65,0.2133,0.2198,6,273,1,0,false,false,23964.07,0.205676,,684.65,0.055663,0.162359,0.011656,0.850000,237.43
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,6437,APP-00006437,CUST-00006437,2025-12-02,REVOLVING_LINE,SUPER_PRIME,810,90185.83,0.2999,0.2139,15,170,2,0,false,false,22928.52,0.210541,,659.71,0.087780,0.254236,0.012168,0.850000,237.15
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,8615,APP-00008615,CUST-00008615,2025-04-06,REVOLVING_LINE,SUPER_PRIME,827,150005.91,0.3894,0.1142,14,65,3,0,false,false,16788.73,0.206529,,480.25,0.038418,0.111920,0.013620,0.850000,194.36
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,15106,APP-00015106,CUST-00015106,2025-07-11,REVOLVING_LINE,SUPER_PRIME,823,232572.32,0.2011,0.2578,9,214,2,0,false,false,6954.70,0.199215,,196.82,0.010155,0.029903,0.011407,0.850000,67.43
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,15372,APP-00015372,CUST-00015372,2025-09-24,REVOLVING_LINE,SUPER_PRIME,789,97677.37,0.2987,0.1887,16,226,0,0,false,false,1293.75,0.193486,,36.31,0.004461,0.013245,0.010846,0.850000,11.93
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,15973,APP-00015973,CUST-00015973,2025-10-09,REVOLVING_LINE,SUPER_PRIME,825,200174.83,0.4715,0.2810,15,250,3,0,false,false,6654.97,0.199961,,188.55,0.011303,0.033246,0.014432,0.850000,81.64
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,23422,APP-00023422,CUST-00023422,2025-02-05,REVOLVING_LINE,SUPER_PRIME,824,217856.45,0.3786,0.3925,8,279,3,0,true,false,15451.10,0.203641,,440.13,0.024243,0.070923,0.022296,0.850000,292.82
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,26041,APP-00026041,CUST-00026041,2025-08-30,REVOLVING_LINE,SUPER_PRIME,803,209535.24,0.2883,0.2808,9,260,3,0,false,false,10161.65,0.199314,,287.62,0.016472,0.048496,0.011042,0.850000,95.37
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,26445,APP-00026445,CUST-00026445,2025-01-26,REVOLVING_LINE,SUPER_PRIME,821,80111.05,0.2069,0.0859,7,64,3,0,false,false,27242.05,0.214908,,788.78,0.118153,0.340054,0.012950,0.850000,299.87
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,28688,APP-00028688,CUST-00028688,2025-03-17,REVOLVING_LINE,SUPER_PRIME,772,166570.46,0.3205,0.1415,15,261,2,0,false,false,26053.21,0.205535,,744.18,0.053612,0.156410,0.012441,0.850000,275.51
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,29150,APP-00029150,CUST-00029150,2025-10-20,REVOLVING_LINE,SUPER_PRIME,770,215475.76,0.3688,0.2699,14,140,2,0,false,false,3076.86,0.191899,,86.14,0.004797,0.014279,0.012254,0.850000,32.05
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,29588,APP-00029588,CUST-00029588,2025-01-18,REVOLVING_LINE,SUPER_PRIME,819,170433.90,0.2560,0.3039,12,81,1,0,false,false,14905.04,0.204458,,425.08,0.029929,0.087453,0.011336,0.850000,143.62
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,32716,APP-00032716,CUST-00032716,2025-10-23,REVOLVING_LINE,SUPER_PRIME,809,140781.77,0.3040,0.1565,17,190,3,0,false,false,10816.83,0.200693,,306.79,0.026150,0.076834,0.011883,0.850000,109.26
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,33928,APP-00033928,CUST-00033928,2025-10-20,REVOLVING_LINE,SUPER_PRIME,774,166626.35,0.3031,0.2491,8,195,1,0,false,false,11734.57,0.197545,,331.28,0.023858,0.070424,0.011023,0.850000,109.95
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,34939,APP-00034939,CUST-00034939,2025-01-13,REVOLVING_LINE,SUPER_PRIME,847,210079.45,0.3830,0.3886,13,105,2,0,true,false,15306.63,0.206793,,438.02,0.025020,0.072861,0.021441,0.850000,278.96
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,35266,APP-00035266,CUST-00035266,2025-10-10,REVOLVING_LINE,SUPER_PRIME,760,169057.24,0.2600,0.1951,14,63,3,0,false,false,30000.00,0.209865,,862.33,0.061210,0.177455,0.012860,0.850000,327.93
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,35542,APP-00035542,CUST-00035542,2025-12-16,REVOLVING_LINE,SUPER_PRIME,761,191037.84,0.2146,0.1706,6,97,3,0,false,false,22768.16,0.200041,,645.14,0.040524,0.119181,0.011409,0.850000,220.80
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,36245,APP-00036245,CUST-00036245,2025-07-24,REVOLVING_LINE,SUPER_PRIME,824,163489.07,0.4123,0.1251,20,293,0,0,false,false,8053.61,0.200391,,228.32,0.016759,0.049261,0.012051,0.850000,82.50
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,40248,APP-00040248,CUST-00040248,2025-10-12,REVOLVING_LINE,SUPER_PRIME,793,210927.41,0.3035,0.1580,15,213,0,0,false,false,9669.56,0.197878,,273.12,0.015538,0.045843,0.010580,0.850000,86.96
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,42491,APP-00042491,CUST-00042491,2025-09-25,REVOLVING_LINE,SUPER_PRIME,786,170850.81,0.3079,0.1821,16,197,3,0,false,false,30000.00,0.211650,,864.56,0.060724,0.175592,0.012855,0.850000,327.80
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,440,APP-00000440,CUST-00000440,2025-03-31,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,549,50109.98,0.4147,0.5844,8,61,1,2,false,false,18472.00,0.238517,60,529.81,0.126875,0.368629,0.443916,0.700000,5740.01
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,14024,APP-00014024,CUST-00014024,2025-01-16,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,534,83789.21,0.4583,0.5417,7,78,0,2,false,false,16621.36,0.227576,48,530.53,0.075981,0.198371,0.442631,0.700000,5149.99
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,17032,APP-00017032,CUST-00017032,2025-11-17,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,500,42254.21,0.6184,0.7961,1,65,1,2,true,false,42721.01,0.218477,60,1176.21,0.334038,1.011047,0.450000,0.700000,13457.12
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,17055,APP-00017055,CUST-00017055,2025-06-02,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,508,94029.18,0.4397,0.6325,1,64,5,1,false,false,35167.89,0.219836,24,1824.16,0.232799,0.374010,0.450000,0.700000,11077.89
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,18131,APP-00018131,CUST-00018131,2025-01-09,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,504,32853.76,0.7000,0.6844,3,95,4,4,true,false,29490.55,0.216812,48,924.04,0.337510,0.897631,0.450000,0.700000,9289.52
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,21627,APP-00021627,CUST-00021627,2025-08-04,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,507,67754.57,0.7000,0.6244,5,27,0,1,false,false,20992.89,0.214344,24,1083.22,0.191849,0.309837,0.450000,0.700000,6612.76
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,22608,APP-00022608,CUST-00022608,2025-01-11,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,531,91309.83,0.5200,0.7726,8,78,2,3,false,false,43468.17,0.236652,36,1697.75,0.223119,0.476051,0.450000,0.700000,13692.47
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_CREDIT_BOX_SENSITIVITY_SET,CREDIT_STRESS_SCORE_MIX,BASE_POPULATION_V1,28753,APP-00028753,CUST-00028753,2025-02-27,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,524,105862.85,0.4398,0.7233,2,97,4,3,false,false,18789.00,0.222718,24,977.26,0.110777,0.177484,0.450000,0.700000,5918.54
