"sample_reason","module2_run_id","strategy_set_name","strategy_name","strategy_version","strategy_run_id","strategy_run_ts","module1_scenario_set_name","module1_scenario_name","population_id","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","requested_amount","requested_monthly_payment_proxy","requested_payment_to_income_ratio","estimated_pd","estimated_lgd","requested_expected_loss_amount","decision_outcome","decision_path","decision_resolution_source","approval_flag","counteroffer_flag","manual_review_flag","decline_flag","simulated_offer_exposure_flag","approved_amount","counteroffer_amount","exposure_reduction_amount","exposure_reduction_pct","approved_monthly_payment_proxy","approved_payment_to_income_ratio","approved_expected_loss_amount","approved_el_reduction_amount","approved_el_reduction_pct","counteroffer_strategy_variant","ordinary_counteroffer_candidate_flag","aggressive_counteroffer_requested_structure_override_flag","primary_reason_code","secondary_reason_code","tertiary_reason_code","primary_reason_family","reason_code_count"
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00042740,CUST-00042740,2025-03-12,UNSECURED_PERSONAL_LOAN,PRIME,741,184782.83,0.3139,30810.97,704.39,0.045744,0.028656,0.700000,618.04,APPROVE,APPROVE_AS_REQUESTED,PRELIMINARY_APPROVE_ROUTE,true,false,false,false,true,30810.97,,0,0,704.39,0.045744,618.04,0,0,NOT_COUNTEROFFER_SPLIT_STRATEGY,false,false,APPROVED_AS_REQUESTED,,,APPROVAL,1
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00008824,CUST-00008824,2025-08-18,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,816,125795.78,0.3627,30942.82,1023.41,0.097626,0.012478,0.700000,270.27,APPROVE,APPROVE_AS_REQUESTED,PRELIMINARY_APPROVE_ROUTE,true,false,false,false,true,30942.82,,0,0,1023.41,0.097626,270.27,0,0,NOT_COUNTEROFFER_SPLIT_STRATEGY,false,false,APPROVED_AS_REQUESTED,,,APPROVAL,1
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00046986,CUST-00046986,2025-11-10,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,796,146727.93,0.2915,31202.59,683.43,0.055894,0.011385,0.700000,248.67,APPROVE,APPROVE_AS_REQUESTED,PRELIMINARY_APPROVE_ROUTE,true,false,false,false,true,31202.59,,0,0,683.43,0.055894,248.67,0,0,NOT_COUNTEROFFER_SPLIT_STRATEGY,false,false,APPROVED_AS_REQUESTED,,,APPROVAL,1
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00002925,CUST-00002925,2025-03-20,AUTO_LOAN,NEAR_PRIME,683,165567.14,0.4924,76096.70,1703.52,0.123468,0.140311,0.450000,4804.74,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,47500.00,47500.00,28596.70,0.37579421972306289235,1063.3470308173679016,0.07706943927923287081,2999.14762500000000,1805.59237500000000,0.37579398156820140112,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER,5
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00008470,CUST-00008470,2025-07-05,AUTO_LOAN,NEAR_PRIME,643,137862.86,0.4397,72551.25,2359.11,0.205344,0.103991,0.450000,3395.10,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,56500.00,56500.00,16051.25,0.22124015781947244189,1837.1801312865043676,0.15991366103271825089,2643.97117500000000,751.12882500000000,0.22123908721392595211,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER,5
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00012158,CUST-00012158,2025-02-01,AUTO_LOAN,NEAR_PRIME,644,78176.20,0.2304,38278.11,1230.58,0.188893,0.095390,0.450000,1643.11,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,32000.00,32000.00,6278.11,0.16401306125093428072,1028.7488070858252928,0.15791208082112727091,1373.61600000000000,269.49400000000000,0.16401458210345016463,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00017178,CUST-00017178,2025-01-21,AUTO_LOAN,NEAR_PRIME,667,138744.39,0.3227,23334.25,390.29,0.033756,0.114100,0.450000,1198.10,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,23000.00,23000.00,334.25,0.01432443725425072586,384.6993153840384842,0.03327246429604551250,1180.93500000000000,17.16500000000000,0.01432685084717469326,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00031976,CUST-00031976,2025-08-26,AUTO_LOAN,NEAR_PRIME,678,142805.31,0.4039,80000.00,2122.75,0.178376,0.110193,0.450000,3966.95,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,60000.00,60000.00,20000.00,0.25000000000000000000,1592.0625000000000000,0.13378200000000000000,2975.21100000000000,991.73900000000000,0.25000037812425162909,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER,5
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00041113,CUST-00041113,2025-11-25,AUTO_LOAN,NEAR_PRIME,654,87365.06,0.4337,65458.85,1240.38,0.170372,0.133900,0.450000,3944.22,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,49500.00,49500.00,15958.85,0.24379973067048993375,937.9756900709376960,0.12883535228620728901,2982.62250000000000,961.59750000000000,0.24379915420539422243,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER,5
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00043716,CUST-00043716,2025-09-20,AUTO_LOAN,NEAR_PRIME,694,122493.46,0.5200,30686.66,597.67,0.058550,0.086049,0.450000,1188.25,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,30500.00,30500.00,186.66,0.00608277342662903033,594.0345088061066274,0.05819385361587087027,1181.02252500000000,7.22747500000000,0.00608245318746055123,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00007371,CUST-00007371,2025-01-06,AUTO_LOAN,PRIME,728,124416.38,0.2989,66544.38,2121.12,0.204583,0.041017,0.450000,1228.25,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,52000.00,52000.00,14544.38,0.21856661674509552873,1657.5139778896429721,0.15986798584643812145,959.79780000000000,268.45220000000000,0.21856478729900264604,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00007521,CUST-00007521,2025-06-20,AUTO_LOAN,PRIME,705,196544.37,0.2790,77276.47,1899.21,0.115956,0.031336,0.450000,1089.69,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,12276.47,0.15886427006823681258,1597.4933896437039632,0.09753473469996753216,916.57800000000000,173.11200000000000,0.15886352999476915453,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00008232,CUST-00008232,2025-07-04,AUTO_LOAN,PRIME,713,156809.53,0.4140,65482.92,1340.47,0.102581,0.044817,0.450000,1320.64,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,482.92,0.00737474749140691954,1330.5843722301937666,0.10182449102758398679,1310.89725000000000,9.74275000000000,0.00737729434213714563,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00009315,CUST-00009315,2025-03-17,AUTO_LOAN,PRIME,759,187757.68,0.3672,80000.00,2039.01,0.130318,0.031109,0.450000,1119.92,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,1656.6956250000000000,0.10588337500000000000,909.93825000000000,209.98175000000000,0.18749709800700050004,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00010090,CUST-00010090,2025-12-30,AUTO_LOAN,PRIME,726,193173.35,0.3000,78553.44,1630.91,0.101313,0.037432,0.450000,1323.19,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,13553.44,0.17253782902441955438,1349.5163292657839046,0.08383267492804898169,1094.88600000000000,228.30400000000000,0.17254060263454228040,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00039412,CUST-00039412,2025-04-11,AUTO_LOAN,PRIME,742,67458.09,0.3153,40765.47,1296.75,0.230677,0.041781,0.450000,766.45,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,28000.00,28000.00,12765.47,0.31314418796103663223,890.6802742615257472,0.15844183815371195279,526.44060000000000,240.00940000000000,0.31314423641463891969,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00040325,CUST-00040325,2025-02-26,AUTO_LOAN,PRIME,737,156368.82,0.2978,73614.67,2358.78,0.181017,0.034661,0.450000,1148.20,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,8614.67,0.11702382147471421118,2082.7465503818736130,0.15983369890811165764,1013.83425000000000,134.36575000000000,0.11702294896359519248,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00011883,CUST-00011883,2025-05-13,AUTO_LOAN,SUBPRIME,583,137177.05,0.5783,41075.94,737.73,0.064535,0.304013,0.450000,5619.43,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,21500.00,21500.00,19575.94,0.47657923348802242870,386.1432020788812137,0.03377895916685047256,2941.32577500000000,2678.10422500000000,0.47657933722815303331,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00011914,CUST-00011914,2025-01-09,AUTO_LOAN,SUBPRIME,593,122633.68,0.3897,40901.35,1385.22,0.135547,0.317077,0.450000,5835.99,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,21000.00,21000.00,19901.35,0.48656951420918869426,711.2141775271476369,0.06959396205748710006,2996.37765000000000,2839.61235000000000,0.48656909110536515655,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00012550,CUST-00012550,2025-03-05,AUTO_LOAN,SUBPRIME,598,79929.61,0.3829,31121.53,842.14,0.126432,0.280024,0.450000,3921.65,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,23500.00,23500.00,7621.53,0.24489573616721285875,635.9035047441433631,0.09546934228490694384,2961.25380000000000,960.39620000000000,0.24489594940904976222,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00024153,CUST-00024153,2025-10-27,AUTO_LOAN,SUBPRIME,622,106261.28,0.4157,48464.40,946.25,0.106859,0.259332,0.450000,5655.77,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,25500.00,25500.00,22964.40,0.47384059226978978384,497.8783395647114170,0.05622486815064253349,2975.83470000000000,2679.93530000000000,0.47384092705325711618,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00035886,CUST-00035886,2025-03-25,AUTO_LOAN,SUBPRIME,610,136937.42,0.4446,36157.54,682.65,0.059821,0.227998,0.450000,3709.73,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,29000.00,29000.00,7157.54,0.19795428560681949049,547.5165069305046748,0.04797917668071445126,2975.37390000000000,734.35610000000000,0.19795405595555471692,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00041945,CUST-00041945,2025-07-18,AUTO_LOAN,SUBPRIME,612,87720.18,0.4108,34464.05,718.97,0.098354,0.337005,0.450000,5226.55,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,19500.00,19500.00,14964.05,0.43419302142377346830,406.7982433869495895,0.05564937957088618430,2957.21887500000000,2269.33112500000000,0.43419294276339076446,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00041955,CUST-00041955,2025-01-26,AUTO_LOAN,SUBPRIME,628,138371.61,0.4974,29515.63,707.35,0.061344,0.325392,0.450000,4321.87,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,20000.00,20000.00,9515.63,0.32239291521136428394,479.3053714252414738,0.04156712900927406937,2928.52800000000000,1393.34200000000000,0.32239331585633070870,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00011481,CUST-00011481,2025-08-17,AUTO_LOAN,SUPER_PRIME,782,84882.26,0.1819,74489.53,1809.42,0.255802,0.015458,0.450000,518.16,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,46500.00,46500.00,27989.53,0.37575119617481812545,1129.5282706173605875,0.15968409251608917387,323.45865000000000,194.70135000000000,0.37575526864289022696,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-07,MODULE2_BASELINE_STRATEGY_SET,MANUAL_REVIEW_REDUCTION_STRATEGY,V1_0,M2-07_MANUAL_REVIEW_REDUCTION_STRATEGY_V1_0_RUN,2026-05-20 00:44:40.457 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00017358,CUST-00017358,2025-11-20,AUTO_LOAN,SUPER_PRIME,840,239202.05,0.3002,80000.00,1967.25,0.098691,0.010614,0.450000,382.10,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,1598.3906250000000000,0.08018643750000000000,310.45950000000000,71.64050000000000,0.18749149437320073279,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
